Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	156
sample_1.trimmed.R1.v1	0.0	0.12317286957635327	0.003426453740575798	0.15291643778867775	0.0	7.754664139680112e-06	0.0	0.0	2.2156183256228893e-06	0.0001101162307834576	8.19778780480469e-05	2.1491497758542027e-05	4.4312366512457786e-06	2.4371801581851782e-05	0.03936666328600237	0.002709922774069356	0.00037067294587670937	0.0009330307796573367	0.0013439589393576211	0.006080187642192258	0.0003158667663694388	0.00014721750327428688	0.0031505781673569645	0.000509938939605142	0.0009050190140275127	0.00036311689079154336	0.004547518530954215	0.0009872993895871866	0.00099850115202799	7.568717552375678e-05	0.00019218752716093626	0.004538123519705288	0.00011131687422005159	0.00011230972644009258	0.00026084863703120176	0.000143708968802856	0.00077797225196711	0.00022619691765242623	0.00019115413801640372
sample_1.trimmed.R2.v1	0.0	1.1078091628114446e-06	2.2156183256228893e-06	4.8743603163703564e-05	0.0013194007129084307	2.4371801581851782e-05	0.0	8.862473302491557e-06	1.3293709953737336e-05	4.2982995517084054e-05	0.0010945154528577072	0.0002601135914281272	0.0005162390698701332	5.8713885629006564e-05	1.9719003098043715e-05	0.0004774657491717326	0.00044622553078044983	4.2764037949658125e-05	3.080395772262733e-05	5.208834337306229e-05	0.0010455558204227992	0.0003579327954653117	0.00015263848376029698	2.0200233056526212e-05	0.000584984519161199	0.000914287634257967	0.00013239509491329686	0.0001211258971266671	0.048102475532364644	0.016813332428316164	0.01158893559254928	0.01601047341937336	0.032451967582524235	0.008894439539399588	0.013321946711151042	0.007740819537838086	0.014580789569591598	0.002888718690344337	0.00153987998436188
sample_10.trimmed.R1.v1	0.0	0.12269786082450221	0.0036262882931748282	0.15187184751430596	0.0	2.7129338851682007e-06	0.0	0.0	0.0	0.00011014511573782894	9.278233887275246e-05	3.1289170808939914e-05	4.7024187342915475e-06	1.4830705238919497e-05	0.03982080529101687	0.0028019181166017175	0.00039681179627060214	0.000961325723265481	0.0013281089557288393	0.006298328768412422	0.00033801931059807125	0.00015402591014448762	0.0032003030112649723	0.0005044485232262237	0.0009613400732624873	0.000366265966921735	0.004683197399809457	0.0009692350033030423	0.001073460215686216	7.961650264437795e-05	0.00019939605159650884	0.004653236061380428	0.00010199413242804455	0.00012665453951009873	0.0002590378723719611	0.00013428699646839083	0.0007492305334240028	0.0002107108291066257	0.00020958440896402531
sample_10.trimmed.R2.v1	0.0	0.0	7.234490360448535e-06	4.611987604785941e-05	0.0014568454963353236	2.893796144179414e-05	3.6172451802242675e-06	5.4258677703364014e-06	8.138801655504602e-06	3.997055924147815e-05	0.0011262292868628257	0.00025121767776657537	0.0005617581764888287	5.498212673940886e-05	2.3331231412446525e-05	0.00043913356487922605	0.0004948391406546798	4.304788932083788e-05	3.3648007813979167e-05	4.9757890859193006e-05	0.0010194547215583028	0.0004103899029022377	0.0001468668601170629	1.992949239099137e-05	0.0005669292032952427	0.000981389585190667	0.00012175335678911145	0.00011487898170163704	0.04847241670820142	0.017253203937276546	0.011536174821085439	0.01612029073240601	0.03191531321417695	0.008745658883167565	0.012949994500479184	0.007384287484908237	0.014317427491185121	0.002777201325021725	0.0014741212586825065
sample_11.trimmed.R1.v1	0.0	0.12300414756498809	0.0037033527230504546	0.15505425635061798	9.503086279318589e-07	3.8012345117274358e-06	0.0	0.0	0.0	0.00012411030680790078	9.008925792794023e-05	2.6038456405332934e-05	6.0819752187638976e-06	2.7368888484437538e-05	0.039850812188871335	0.0028074017486362977	0.0004016004261640036	0.000928875670584513	0.0013601286418984157	0.006355313603802491	0.0003434353869904865	0.00015083781944283135	0.003240884471546947	0.0005414301225600568	0.000959092840379377	0.0003864107457998034	0.0047110336113192755	0.0010029671478388317	0.0010843028033109988	8.210724172939199e-05	0.00020683038563399522	0.004693157485275981	0.00011942902641534148	0.00012017972039089038	0.00026796652549403215	0.0001538386347737752	0.0007678152496136842	0.00023685255053242966	0.0002085573328128506
sample_11.trimmed.R2.v1	0.0	1.9006172558637179e-06	2.850925883795577e-06	4.751543139659295e-05	0.0014169101642464016	2.3757715698296475e-05	9.503086279318589e-07	3.8012345117274358e-06	1.1403703535182308e-05	3.8962653745206214e-05	0.0011069194898150293	0.0002613348726812612	0.0005595417201262785	6.234024599232994e-05	1.824592565629169e-05	0.00047458412878917036	0.0004859878323243526	3.611416386672604e-05	3.060738657185322e-05	4.9438156834163274e-05	0.0010603257006353596	0.00040484865623349357	0.00016120556824816257	1.82808832924436e-05	0.0005915559185145825	0.0009947694890529643	0.0001194387954353252	0.0001252551786983459	0.04827779758544276	0.01741438586788647	0.011867293982138085	0.01643822221026378	0.032987714522484064	0.009054942320387324	0.013447798391276963	0.007703640605320699	0.014739473613774486	0.0028913061995545363	0.0015477903841674496
sample_12.trimmed.R1.v1	0.0	0.1228105597712334	0.003582171602331605	0.1522674346740675	0.0	3.016988996910392e-06	0.0	0.0	0.0	0.00011746143827971126	9.47334545029863e-05	2.7354033571987556e-05	4.424917195468576e-06	2.453817717487119e-05	0.03988982398675003	0.0028514568672799085	0.00038838705020226446	0.0009499788887657852	0.0013541804737036347	0.006396394228950425	0.00032011035650621997	0.00014830668328975977	0.003285935025491518	0.0005161824714699968	0.0009694905121940821	0.00036004888395987943	0.004786772790708437	0.0009787179813118703	0.0010810263170906401	7.509934028387376e-05	0.00017979594090126904	0.0047691067539409335	0.00011637545372851523	0.00012445860609208297	0.0002581108031354828	0.00014269421030400995	0.0007620042311234274	0.00023229394832147973	0.0001956216844126882
sample_12.trimmed.R2.v1	0.0	0.0	1.1062292988671437e-05	3.016988996910392e-05	0.0014451377295200778	3.016988996910392e-05	1.0056629989701308e-06	3.016988996910392e-06	1.709627098249222e-05	4.46514371542738e-05	0.0011516852664205937	0.00026730522512626075	0.0005611599534253329	5.671939314191537e-05	2.071665777878469e-05	0.0004821148417062807	0.0004909646760972178	3.882075546823429e-05	3.4802849592144706e-05	5.834891507576572e-05	0.0010323460770338935	0.00041341865494639137	0.0001606547828324009	2.4165227519966842e-05	0.0005866277830217821	0.0010000834531549	0.00013109603865668019	0.00012778458611450698	0.048541685821555	0.017401302688116002	0.01153690642418001	0.01613630064172983	0.03239710811644463	0.00882104793703738	0.013023647628651741	0.0073552043711330155	0.01441209800658161	0.0028036438850067816	0.0014892281288276833
sample_13.trimmed.R1.v1	0.0	0.12268383361932035	0.0035967136028006823	0.15237572943050606	0.0	2.887380467862469e-06	0.0	0.0	0.0	0.00011260783824663629	9.104873075326318e-05	2.9643772803388015e-05	4.61980874857995e-06	2.3676519836472247e-05	0.040131701122820454	0.0028217406852263953	0.00038440658628809	0.0009488297666112083	0.0012979671064755627	0.006368427921017953	0.00028636340654811774	0.00015833324785842004	0.003241110574081725	0.0004963722264753665	0.0009808903236494786	0.0003261150026890007	0.004753218574513152	0.0009471888235857077	0.0010956297058012199	7.485327252747297e-05	0.0001701272280715361	0.004743166023110093	0.00010694013937769774	0.00012788482171840356	0.00022788853602012936	0.00012364618793970431	0.0007478641801031871	0.000203270023805999	0.00017312587291186214
sample_13.trimmed.R2.v1	0.0	1.9249203119083125e-06	1.058706171549572e-05	5.004792810961612e-05	0.0015052876839123006	2.502396405480806e-05	9.624601559541562e-07	3.849840623816625e-06	9.624601559541563e-06	3.657348592625794e-05	0.0011410927608992477	0.0002660239871057288	0.0005691989362312881	5.197284842152444e-05	2.001917124384645e-05	0.00045524365376631596	0.0004995168209402072	4.158063717856558e-05	2.7532005267823717e-05	4.948910976638138e-05	0.0010288972891532183	0.0004174806487749462	0.00013741097835548907	1.985953960774625e-05	0.0005572337462778841	0.0009886583772364572	0.00010386617906247267	0.00011027273256877831	0.04832295075896584	0.01742944353868951	0.011885750948270853	0.016425872054182573	0.0326565000298266	0.00895692471742701	0.013348207232045274	0.007639787449065848	0.014644389076440384	0.00283311452579032	0.0015343457717865517
