Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	156
5010_10_S10_L003_R1_001	36.155429389841835	36.209021966681526	36.306360608349976	36.3711955364043	36.41652701266136	36.435374162673796	36.36644976974031	36.42720517715537	36.41402918564021	36.41278275548245	36.37754644776682	36.334256233391564	36.25971264828445	36.20185891592517	36.13044201280006	36.08424572696824	36.03817357268258	35.98940879255975	35.92489289593429	35.87173684776367	35.80740352449489	35.75198216043069	35.69767519372905	35.62749505084567	35.59076731649958	35.543064252729806	35.49999344329882	35.41333349311495	35.36866091389081	35.31730213096759	35.2511337615589	35.2047785447556	35.11268031537354	35.06853225419621	35.01859258469041	34.96655141394909	34.851445891577	34.77203732443205	34.61500688790513
5010_10_S10_L003_R2_001	35.734723251713746	36.092470566268155	36.200197058378336	36.22598332064014	36.16815496684733	36.21757980626997	36.0915039175703	36.07834969148763	36.10066517941024	36.07373025817972	36.04844746682761	36.00912951968184	35.95779632467752	35.91532948975528	35.86626450187362	35.79703844654297	35.74456813943867	35.701051106155916	35.661084603264804	35.602404300632884	35.533085614076036	35.46966787917211	35.43042850054525	35.39644511652186	35.28155302172152	35.24879524089975	35.22533974964807	35.15734772214913	35.07184831709802	34.942386189122004	34.950556373002556	34.88390843495513	34.79568356461331	34.72498171911219	34.67156625080914	34.61511763413142	34.53900469637032	34.4990676471988	34.25141086836117
5010_11_S11_L003_R1_001	36.15343028529611	36.20046557686329	36.299319446475195	36.362414403283104	36.40754534432737	36.42649517485082	36.35553842775947	36.41480771346618	36.404656556043435	36.399684609096525	36.3640450995416	36.32217644703323	36.243455416687496	36.18175174453624	36.11076437376782	36.064761493823354	36.0119119432166	35.96207370663304	35.89320461769364	35.83785241641273	35.790244785969875	35.73669005295452	35.67549659182135	35.60020990116038	35.56153052910053	35.50788334710235	35.45827783107021	35.37184660055171	35.322688419058196	35.272262572488565	35.204150580751175	35.14630086829858	35.04983513348772	34.99921459480618	34.94605855918101	34.89382014778455	34.77575110192388	34.6908235346779	34.52400235905103
5010_11_S11_L003_R2_001	35.79401611022631	36.14156179705788	36.23813884767428	36.2640291399318	36.2125881116791	36.23997083788107	36.112483325950876	36.149170801396416	36.14594889577401	36.11791664894508	36.08718322700672	36.04663840560919	35.98852283542046	35.94303923529168	35.89830573876266	35.825166661944145	35.76710268848151	35.72226051765729	35.672586147807316	35.60349069966297	35.539028767075436	35.47404318706484	35.43551062634806	35.39592441331755	35.285581913186974	35.248150862279545	35.215580326147396	35.142999282932735	35.05165020018556	34.92313223546191	34.92339958656291	34.85679404700543	34.762854038265175	34.69703349274131	34.64020723560106	34.57562117142217	34.494684639254736	34.4494450200364	34.20234693861785
5010_12_S12_L003_R1_001	36.16024904629496	36.20879471992302	36.3054150873191	36.366387080053435	36.4091925055531	36.42541296098829	36.35893717583792	36.417504994251686	36.40317970559694	36.40549042840274	36.37514056509414	36.33762010585015	36.26702408393582	36.21678895919225	36.155045419033755	36.119958175990455	36.08672193932959	36.047202475606	35.999815551667254	35.960860796980896	35.92465389026487	35.883705157191244	35.85031180786227	35.80461091053577	35.76491887760236	35.73026917018109	35.69380588446761	35.62864309652035	35.58862345411696	35.548916966641016	35.50672501011506	35.45675024017297	35.37288841698796	35.33455159801869	35.28859187907021	35.24447653882277	35.14417745413696	35.07778153113886	34.94035212840355
5010_12_S12_L003_R2_001	35.787819025827815	36.07022897633167	36.1735765006965	36.19798206216222	36.12362064399212	36.17517835132864	36.05902264153988	36.058517014237985	36.069672082083294	36.04642406710305	36.01445843382417	35.970250362374614	35.92158225973715	35.88383497845973	35.83710733779499	35.77564382622928	35.727118840464	35.682327649751144	35.65054956335672	35.59965857581831	35.53879083928881	35.48061502790739	35.448092729753434	35.4179511494812	35.31356422198113	35.2907888407632	35.27142455049723	35.214497640563536	35.13637208165473	35.00825048949572	35.031946671752046	34.97576710834643	34.88734291323699	34.81700126229765	34.77431229807729	34.716460357783326	34.647814439568876	34.615899682899446	34.37745896989373
5010_13_S13_L003_R1_001	36.17650244301014	36.22033929423048	36.32000523999103	36.381722165352585	36.42387372476087	36.44184754062499	36.37492992224056	36.43274599104987	36.418363304928626	36.41828095616403	36.38650803922357	36.34735416344596	36.275569511758434	36.22360814951395	36.15816568059522	36.12361467159769	36.08102419847026	36.040524333193915	35.98350425882061	35.938877121190345	35.897774526080354	35.85246518118528	35.809789472563956	35.75543947268616	35.71774936881182	35.67638637147384	35.63915701269012	35.56263508425718	35.522889513649815	35.476491590832445	35.429481477407265	35.37176941168129	35.28455064238291	35.23550250961661	35.183164583156966	35.13033043177907	35.01738987671375	34.935107079663204	34.77248517557052
5010_13_S13_L003_R2_001	35.754006708104576	36.14009439720291	36.22919808911607	36.25104481799278	36.19373937310747	36.23941441656863	36.1039267774569	36.11281205327263	36.131641534191935	36.10912634273086	36.08504737921449	36.050011472824494	36.002525468602286	35.965963617857774	35.92032620964879	35.8592019259642	35.80981768938065	35.76755466758051	35.73348868299153	35.678769162518066	35.618975491687465	35.556459538899645	35.519323513847766	35.486358543210905	35.38311445798934	35.355608073073356	35.32512564729853	35.26515634400815	35.18577092251844	35.06482213003634	35.07729994046987	35.01499049659846	34.931325421937345	34.86161369592167	34.81571913786637	34.7620317886246	34.69300651144133	34.652899172068715	34.411386150767335
5010_14_S14_L003_R1_001	36.19262894830597	36.22382521041417	36.319245104785935	36.38555924545657	36.42662520860666	36.44336577991943	36.366320714759425	36.43152861396035	36.416071779655724	36.41881832997187	36.3880109967224	36.350150053293206	36.280292130543614	36.231562898343576	36.16596997035927	36.13451086779155	36.09739270407658	36.05623088782899	36.00556692996548	35.96302753843522	35.92153981971254	35.88221641605524	35.845606586994016	35.79642835700078	35.75752157468069	35.723382780231226	35.68897026786958	35.61878920897742	35.577982924764	35.53508855835319	35.494083817315996	35.441618274068624	35.35647011242534	35.31431088106281	35.26212127786357	35.208876163327446	35.09140015085582	35.00527875197331	34.83978033225154
